module,timestamp
4,2964.019775390625
0,2990.0074005126953
1,2990.0074005126953
2,2990.0074005126953
3,2990.0074005126953
4,2990.0074005126953
0,3010.0345611572266
1,3010.0345611572266
2,3010.0345611572266
3,3010.0345611572266
4,3010.0345611572266
0,3028.86962890625
1,3028.86962890625
2,3028.86962890625
3,3028.86962890625
4,3028.86962890625
0,3047.2278594970703
1,3047.2278594970703
2,3047.2278594970703
3,3047.2278594970703
4,3047.2278594970703
0,3076.0765075683594
1,3076.0765075683594
2,3076.0765075683594
3,3076.0765075683594
4,3076.0765075683594
0,3114.938735961914
1,3114.938735961914
2,3114.938735961914
3,3114.938735961914
4,3114.938735961914
0,3136.873245239258
1,3136.873245239258
2,3136.873245239258
3,3136.873245239258
4,3136.873245239258
0,3155.946731567383
1,3155.946731567383
2,3155.946731567383
3,3155.946731567383
4,3155.946731567383
0,3175.020217895508
1,3175.020217895508
2,3175.020217895508
3,3175.020217895508
4,3175.020217895508
0,3193.1400299072266
1,3193.1400299072266
2,3193.1400299072266
3,3193.1400299072266
4,3193.1400299072266
0,3211.97509765625
1,3211.97509765625
2,3211.97509765625
3,3211.97509765625
4,3211.97509765625
0,3231.048583984375
1,3231.048583984375
2,3231.048583984375
3,3231.048583984375
4,3231.048583984375
0,3252.0294189453125
1,3252.0294189453125
2,3252.0294189453125
3,3252.0294189453125
4,3252.0294189453125
0,3278.970718383789
1,3278.970718383789
2,3278.970718383789
3,3278.970718383789
4,3278.970718383789
0,3302.0973205566406
1,3302.0973205566406
2,3302.0973205566406
3,3302.0973205566406
4,3302.0973205566406
0,3330.9459686279297
1,3330.9459686279297
2,3330.9459686279297
3,3330.9459686279297
4,3330.9459686279297
0,3351.926803588867
1,3351.926803588867
2,3351.926803588867
3,3351.926803588867
4,3351.926803588867
0,3371.000289916992
1,3371.000289916992
2,3371.000289916992
3,3371.000289916992
4,3371.000289916992
0,3389.8353576660156
1,3389.8353576660156
2,3389.8353576660156
3,3389.8353576660156
4,3389.8353576660156
0,3415.1077270507812
1,3415.1077270507812
2,3415.1077270507812
3,3415.1077270507812
4,3415.1077270507812
0,3442.049026489258
1,3442.049026489258
2,3442.049026489258
3,3442.049026489258
4,3442.049026489258
0,3463.0298614501953
1,3463.0298614501953
2,3463.0298614501953
3,3463.0298614501953
4,3463.0298614501953
0,3489.971160888672
1,3489.971160888672
2,3489.971160888672
3,3489.971160888672
4,3489.971160888672
0,3510.9519958496094
1,3510.9519958496094
2,3510.9519958496094
3,3510.9519958496094
4,3510.9519958496094
0,3530.0254821777344
1,3530.0254821777344
2,3530.0254821777344
3,3530.0254821777344
4,3530.0254821777344
0,3550.291061401367
1,3550.291061401367
2,3550.291061401367
3,3550.291061401367
4,3550.291061401367
0,3568.1724548339844
1,3568.1724548339844
2,3568.1724548339844
3,3568.1724548339844
4,3568.1724548339844
0,3589.153289794922
1,3589.153289794922
2,3589.153289794922
3,3589.153289794922
4,3589.153289794922
0,3618.001937866211
1,3618.001937866211
2,3618.001937866211
3,3618.001937866211
4,3618.001937866211
0,3664.0167236328125
1,3664.0167236328125
2,3664.0167236328125
3,3664.0167236328125
4,3664.0167236328125
0,3697.1569061279297
1,3697.1569061279297
2,3697.1569061279297
3,3697.1569061279297
4,3697.1569061279297
0,3720.0450897216797
1,3720.0450897216797
2,3720.0450897216797
3,3720.0450897216797
4,3720.0450897216797
0,3752.9468536376953
1,3752.9468536376953
2,3752.9468536376953
3,3752.9468536376953
4,3752.9468536376953
0,3791.0938262939453
1,3791.0938262939453
2,3791.0938262939453
3,3791.0938262939453
4,3791.0938262939453
0,3811.1209869384766
1,3811.1209869384766
2,3811.1209869384766
3,3811.1209869384766
4,3811.1209869384766
0,3830.9097290039062
1,3830.9097290039062
2,3830.9097290039062
3,3830.9097290039062
4,3830.9097290039062
0,3857.135772705078
1,3857.135772705078
2,3857.135772705078
3,3857.135772705078
4,3857.135772705078
0,3889.0838623046875
1,3889.0838623046875
2,3889.0838623046875
3,3889.0838623046875
4,3889.0838623046875
0,3910.064697265625
1,3910.064697265625
2,3910.064697265625
3,3910.064697265625
4,3910.064697265625
0,3936.0523223876953
1,3936.0523223876953
2,3936.0523223876953
3,3936.0523223876953
4,3936.0523223876953
0,3961.0862731933594
1,3961.0862731933594
2,3961.0862731933594
3,3961.0862731933594
4,3961.0862731933594
0,3993.0343627929688
1,3993.0343627929688
2,3993.0343627929688
3,3993.0343627929688
4,3993.0343627929688
0,4045.0096130371094
1,4045.0096130371094
2,4045.0096130371094
3,4045.0096130371094
4,4045.0096130371094
0,4068.136215209961
1,4068.136215209961
2,4068.136215209961
3,4068.136215209961
4,4068.136215209961
0,4087.9249572753906
1,4087.9249572753906
2,4087.9249572753906
3,4087.9249572753906
4,4087.9249572753906
0,4121.065139770508
1,4121.065139770508
2,4121.065139770508
3,4121.065139770508
4,4121.065139770508
0,4145.145416259766
1,4145.145416259766
2,4145.145416259766
3,4145.145416259766
4,4145.145416259766
0,4498.24333190918
1,4498.24333190918
2,4498.24333190918
3,4498.24333190918
4,4498.24333190918
0,4521.846771240234
1,4521.846771240234
2,4521.846771240234
3,4521.846771240234
4,4521.846771240234
0,4544.01969909668
1,4544.01969909668
2,4544.01969909668
3,4544.01969909668
4,4544.01969909668
0,4563.093185424805
1,4563.093185424805
2,4563.093185424805
3,4563.093185424805
4,4563.093185424805
0,4582.16667175293
1,4582.16667175293
2,4582.16667175293
3,4582.16667175293
4,4582.16667175293
0,4602.193832397461
1,4602.193832397461
2,4602.193832397461
3,4602.193832397461
4,4602.193832397461
0,4621.982574462891
1,4621.982574462891
2,4621.982574462891
3,4621.982574462891
4,4621.982574462891
0,4639.863967895508
1,4639.863967895508
2,4639.863967895508
3,4639.863967895508
4,4639.863967895508
0,4667.043685913086
1,4667.043685913086
2,4667.043685913086
3,4667.043685913086
4,4667.043685913086
0,4686.117172241211
1,4686.117172241211
2,4686.117172241211
3,4686.117172241211
4,4686.117172241211
0,4703.998565673828
1,4703.998565673828
2,4703.998565673828
3,4703.998565673828
4,4703.998565673828
0,4723.072052001953
1,4723.072052001953
2,4723.072052001953
3,4723.072052001953
4,4723.072052001953
0,4742.145538330078
1,4742.145538330078
2,4742.145538330078
3,4742.145538330078
4,4742.145538330078
0,4760.026931762695
1,4760.026931762695
2,4760.026931762695
3,4760.026931762695
4,4760.026931762695
0,4778.861999511719
1,4778.861999511719
2,4778.861999511719
3,4778.861999511719
4,4778.861999511719
0,4797.935485839844
1,4797.935485839844
2,4797.935485839844
3,4797.935485839844
4,4797.935485839844
0,4818.201065063477
1,4818.201065063477
2,4818.201065063477
3,4818.201065063477
4,4818.201065063477
0,4836.082458496094
1,4836.082458496094
2,4836.082458496094
3,4836.082458496094
4,4836.082458496094
0,4854.917526245117
1,4854.917526245117
2,4854.917526245117
3,4854.917526245117
4,4854.917526245117
0,4873.991012573242
1,4873.991012573242
2,4873.991012573242
3,4873.991012573242
4,4873.991012573242
0,4892.110824584961
1,4892.110824584961
2,4892.110824584961
3,4892.110824584961
4,4892.110824584961
0,4920.005798339844
1,4920.005798339844
2,4920.005798339844
3,4920.005798339844
4,4920.005798339844
0,4951.000213623047
1,4951.000213623047
2,4951.000213623047
3,4951.000213623047
4,4951.000213623047
0,4971.981048583984
1,4971.981048583984
2,4971.981048583984
3,4971.981048583984
4,4971.981048583984
0,4991.054534912109
1,4991.054534912109
2,4991.054534912109
3,4991.054534912109
4,4991.054534912109
0,5011.081695556641
1,5011.081695556641
2,5011.081695556641
3,5011.081695556641
4,5011.081695556641
0,5032.062530517578
1,5032.062530517578
2,5032.062530517578
3,5032.062530517578
4,5032.062530517578
0,5052.089691162109
1,5052.089691162109
2,5052.089691162109
3,5052.089691162109
4,5052.089691162109
0,5071.163177490234
1,5071.163177490234
2,5071.163177490234
3,5071.163177490234
4,5071.163177490234
0,5089.998245239258
1,5089.998245239258
2,5089.998245239258
3,5089.998245239258
4,5089.998245239258
0,5109.071731567383
1,5109.071731567383
2,5109.071731567383
3,5109.071731567383
4,5109.071731567383
0,5128.145217895508
1,5128.145217895508
2,5128.145217895508
3,5128.145217895508
4,5128.145217895508
0,5149.126052856445
1,5149.126052856445
2,5149.126052856445
3,5149.126052856445
4,5149.126052856445
0,5172.967910766602
1,5172.967910766602
2,5172.967910766602
3,5172.967910766602
4,5172.967910766602
0,5192.041397094727
1,5192.041397094727
2,5192.041397094727
3,5192.041397094727
4,5192.041397094727
0,5211.114883422852
1,5211.114883422852
2,5211.114883422852
3,5211.114883422852
4,5211.114883422852
0,5239.009857177734
1,5239.009857177734
2,5239.009857177734
3,5239.009857177734
4,5239.009857177734
0,5260.944366455078
1,5260.944366455078
2,5260.944366455078
3,5260.944366455078
4,5260.944366455078
0,5280.971527099609
1,5280.971527099609
2,5280.971527099609
3,5280.971527099609
4,5280.971527099609
0,5301.952362060547
1,5301.952362060547
2,5301.952362060547
3,5301.952362060547
4,5301.952362060547
0,5322.933197021484
1,5322.933197021484
2,5322.933197021484
3,5322.933197021484
4,5322.933197021484
0,5349.159240722656
1,5349.159240722656
2,5349.159240722656
3,5349.159240722656
4,5349.159240722656
0,5372.047424316406
1,5372.047424316406
2,5372.047424316406
3,5372.047424316406
4,5372.047424316406
0,5391.120910644531
1,5391.120910644531
2,5391.120910644531
3,5391.120910644531
4,5391.120910644531
0,5409.955978393555
1,5409.955978393555
2,5409.955978393555
3,5409.955978393555
4,5409.955978393555
0,5427.837371826172
1,5427.837371826172
2,5427.837371826172
3,5427.837371826172
4,5427.837371826172
0,5447.149276733398
1,5447.149276733398
2,5447.149276733398
3,5447.149276733398
4,5447.149276733398
0,5465.984344482422
1,5465.984344482422
2,5465.984344482422
3,5465.984344482422
4,5465.984344482422
0,5484.104156494141
1,5484.104156494141
2,5484.104156494141
3,5484.104156494141
4,5484.104156494141
0,5502.939224243164
1,5502.939224243164
2,5502.939224243164
3,5502.939224243164
4,5502.939224243164
0,5523.204803466797
1,5523.204803466797
2,5523.204803466797
3,5523.204803466797
4,5523.204803466797
0,5542.03987121582
1,5542.03987121582
2,5542.03987121582
3,5542.03987121582
4,5542.03987121582
0,5559.9212646484375
1,5559.9212646484375
2,5559.9212646484375
3,5559.9212646484375
4,5559.9212646484375
0,5578.9947509765625
1,5578.9947509765625
2,5578.9947509765625
3,5578.9947509765625
4,5578.9947509765625
0,5598.0682373046875
1,5598.0682373046875
2,5598.0682373046875
3,5598.0682373046875
4,5598.0682373046875
0,5616.188049316406
1,5616.188049316406
2,5616.188049316406
3,5616.188049316406
4,5616.188049316406
0,5635.02311706543
1,5635.02311706543
2,5635.02311706543
3,5635.02311706543
4,5635.02311706543
0,5654.096603393555
1,5654.096603393555
2,5654.096603393555
3,5654.096603393555
4,5654.096603393555
0,5672.216415405273
1,5672.216415405273
2,5672.216415405273
3,5672.216415405273
4,5672.216415405273
0,5698.919296264648
1,5698.919296264648
2,5698.919296264648
3,5698.919296264648
4,5698.919296264648
0,5717.992782592773
1,5717.992782592773
2,5717.992782592773
3,5717.992782592773
4,5717.992782592773
0,5736.112594604492
1,5736.112594604492
2,5736.112594604492
3,5736.112594604492
4,5736.112594604492
0,5755.186080932617
1,5755.186080932617
2,5755.186080932617
3,5755.186080932617
4,5755.186080932617
0,5774.021148681641
1,5774.021148681641
2,5774.021148681641
3,5774.021148681641
4,5774.021148681641
0,5791.902542114258
1,5791.902542114258
2,5791.902542114258
3,5791.902542114258
4,5791.902542114258
0,5811.214447021484
1,5811.214447021484
2,5811.214447021484
3,5811.214447021484
4,5811.214447021484
0,5830.049514770508
1,5830.049514770508
2,5830.049514770508
3,5830.049514770508
4,5830.049514770508
0,5847.930908203125
1,5847.930908203125
2,5847.930908203125
3,5847.930908203125
4,5847.930908203125
0,5867.00439453125
1,5867.00439453125
2,5867.00439453125
3,5867.00439453125
4,5867.00439453125
0,5885.839462280273
1,5885.839462280273
2,5885.839462280273
3,5885.839462280273
4,5885.839462280273
0,5906.105041503906
1,5906.105041503906
2,5906.105041503906
3,5906.105041503906
4,5906.105041503906
0,5923.986434936523
1,5923.986434936523
2,5923.986434936523
3,5923.986434936523
4,5923.986434936523
0,5943.059921264648
1,5943.059921264648
2,5943.059921264648
3,5943.059921264648
4,5943.059921264648
0,5967.140197753906
1,5967.140197753906
2,5967.140197753906
3,5967.140197753906
4,5967.140197753906
0,5985.97526550293
1,5985.97526550293
2,5985.97526550293
3,5985.97526550293
4,5985.97526550293
0,6003.856658935547
1,6003.856658935547
2,6003.856658935547
3,6003.856658935547
4,6003.856658935547
0,6023.168563842773
1,6023.168563842773
2,6023.168563842773
3,6023.168563842773
4,6023.168563842773
0,6042.003631591797
1,6042.003631591797
2,6042.003631591797
3,6042.003631591797
4,6042.003631591797
0,6062.030792236328
1,6062.030792236328
2,6062.030792236328
3,6062.030792236328
4,6062.030792236328
0,6079.912185668945
1,6079.912185668945
2,6079.912185668945
3,6079.912185668945
4,6079.912185668945
0,6099.224090576172
1,6099.224090576172
2,6099.224090576172
3,6099.224090576172
4,6099.224090576172
0,6118.059158325195
1,6118.059158325195
2,6118.059158325195
3,6118.059158325195
4,6118.059158325195
0,6137.13264465332
1,6137.13264465332
2,6137.13264465332
3,6137.13264465332
4,6137.13264465332
0,6156.92138671875
1,6156.92138671875
2,6156.92138671875
3,6156.92138671875
4,6156.92138671875
0,6181.001663208008
1,6181.001663208008
2,6181.001663208008
3,6181.001663208008
4,6181.001663208008
0,6199.121475219727
1,6199.121475219727
2,6199.121475219727
3,6199.121475219727
4,6199.121475219727
0,6217.002868652344
1,6217.002868652344
2,6217.002868652344
3,6217.002868652344
4,6217.002868652344
0,6236.076354980469
1,6236.076354980469
2,6236.076354980469
3,6236.076354980469
4,6236.076354980469
0,6255.149841308594
1,6255.149841308594
2,6255.149841308594
3,6255.149841308594
4,6255.149841308594
0,6273.984909057617
1,6273.984909057617
2,6273.984909057617
3,6273.984909057617
4,6273.984909057617
0,6291.866302490234
1,6291.866302490234
2,6291.866302490234
3,6291.866302490234
4,6291.866302490234
0,6311.178207397461
1,6311.178207397461
2,6311.178207397461
3,6311.178207397461
4,6311.178207397461
0,6330.013275146484
1,6330.013275146484
2,6330.013275146484
3,6330.013275146484
4,6330.013275146484
0,6347.894668579102
1,6347.894668579102
2,6347.894668579102
3,6347.894668579102
4,6347.894668579102
0,6366.968154907227
1,6366.968154907227
2,6366.968154907227
3,6366.968154907227
4,6366.968154907227
0,6386.041641235352
1,6386.041641235352
2,6386.041641235352
3,6386.041641235352
4,6386.041641235352
0,6406.068801879883
1,6406.068801879883
2,6406.068801879883
3,6406.068801879883
4,6406.068801879883
0,6425.142288208008
1,6425.142288208008
2,6425.142288208008
3,6425.142288208008
4,6425.142288208008
0,6443.023681640625
1,6443.023681640625
2,6443.023681640625
3,6443.023681640625
4,6443.023681640625
0,6461.858749389648
1,6461.858749389648
2,6461.858749389648
3,6461.858749389648
4,6461.858749389648
0,6486.8927001953125
1,6486.8927001953125
2,6486.8927001953125
3,6486.8927001953125
4,6486.8927001953125
0,6509.065628051758
1,6509.065628051758
2,6509.065628051758
3,6509.065628051758
4,6509.065628051758
0,6527.900695800781
1,6527.900695800781
2,6527.900695800781
3,6527.900695800781
4,6527.900695800781
0,6546.258926391602
1,6546.258926391602
2,6546.258926391602
3,6546.258926391602
4,6546.258926391602
0,6564.140319824219
1,6564.140319824219
2,6564.140319824219
3,6564.140319824219
4,6564.140319824219
0,6582.021713256836
1,6582.021713256836
2,6582.021713256836
3,6582.021713256836
4,6582.021713256836
0,6599.187850952148
1,6599.187850952148
2,6599.187850952148
3,6599.187850952148
4,6599.187850952148
0,6618.022918701172
1,6618.022918701172
2,6618.022918701172
3,6618.022918701172
4,6618.022918701172
0,6634.950637817383
1,6634.950637817383
2,6634.950637817383
3,6634.950637817383
4,6634.950637817383
0,6659.984588623047
1,6659.984588623047
2,6659.984588623047
3,6659.984588623047
4,6659.984588623047
0,6677.865982055664
1,6677.865982055664
2,6677.865982055664
3,6677.865982055664
4,6677.865982055664
0,6696.224212646484
1,6696.224212646484
2,6696.224212646484
3,6696.224212646484
4,6696.224212646484
0,6714.105606079102
1,6714.105606079102
2,6714.105606079102
3,6714.105606079102
4,6714.105606079102
0,6731.986999511719
1,6731.986999511719
2,6731.986999511719
3,6731.986999511719
4,6731.986999511719
0,6750.1068115234375
1,6750.1068115234375
2,6750.1068115234375
3,6750.1068115234375
4,6750.1068115234375
0,6767.034530639648
1,6767.034530639648
2,6767.034530639648
3,6767.034530639648
4,6767.034530639648
0,6784.915924072266
1,6784.915924072266
2,6784.915924072266
3,6784.915924072266
4,6784.915924072266
0,6803.274154663086
1,6803.274154663086
2,6803.274154663086
3,6803.274154663086
4,6803.274154663086
0,6829.977035522461
1,6829.977035522461
2,6829.977035522461
3,6829.977035522461
4,6829.977035522461
0,6853.1036376953125
1,6853.1036376953125
2,6853.1036376953125
3,6853.1036376953125
4,6853.1036376953125
0,6870.031356811523
1,6870.031356811523
2,6870.031356811523
3,6870.031356811523
4,6870.031356811523
0,6888.151168823242
1,6888.151168823242
2,6888.151168823242
3,6888.151168823242
4,6888.151168823242
0,6906.032562255859
1,6906.032562255859
2,6906.032562255859
3,6906.032562255859
4,6906.032562255859
0,6923.913955688477
1,6923.913955688477
2,6923.913955688477
3,6923.913955688477
4,6923.913955688477
0,6947.040557861328
1,6947.040557861328
2,6947.040557861328
3,6947.040557861328
4,6947.040557861328
0,6964.921951293945
1,6964.921951293945
2,6964.921951293945
3,6964.921951293945
4,6964.921951293945
0,6982.088088989258
1,6982.088088989258
2,6982.088088989258
3,6982.088088989258
4,6982.088088989258
0,6999.969482421875
1,6999.969482421875
2,6999.969482421875
3,6999.969482421875
4,6999.969482421875
0,7016.897201538086
1,7016.897201538086
2,7016.897201538086
3,7016.897201538086
4,7016.897201538086
0,7035.017013549805
1,7035.017013549805
2,7035.017013549805
3,7035.017013549805
4,7035.017013549805
0,7053.136825561523
1,7053.136825561523
2,7053.136825561523
3,7053.136825561523
4,7053.136825561523
0,7071.018218994141
1,7071.018218994141
2,7071.018218994141
3,7071.018218994141
4,7071.018218994141
0,7089.138031005859
1,7089.138031005859
2,7089.138031005859
3,7089.138031005859
4,7089.138031005859
0,7107.019424438477
1,7107.019424438477
2,7107.019424438477
3,7107.019424438477
4,7107.019424438477
0,7123.9471435546875
1,7123.9471435546875
2,7123.9471435546875
3,7123.9471435546875
4,7123.9471435546875
0,7158.994674682617
1,7158.994674682617
2,7158.994674682617
3,7158.994674682617
4,7158.994674682617
0,7176.876068115234
1,7176.876068115234
2,7176.876068115234
3,7176.876068115234
4,7176.876068115234
0,7194.042205810547
1,7194.042205810547
2,7194.042205810547
3,7194.042205810547
4,7194.042205810547
0,7211.923599243164
1,7211.923599243164
2,7211.923599243164
3,7211.923599243164
4,7211.923599243164
0,7229.089736938477
1,7229.089736938477
2,7229.089736938477
3,7229.089736938477
4,7229.089736938477
0,7279.157638549805
1,7279.157638549805
2,7279.157638549805
3,7279.157638549805
4,7279.157638549805
0,7297.992706298828
1,7297.992706298828
2,7297.992706298828
3,7297.992706298828
4,7297.992706298828
0,7315.874099731445
1,7315.874099731445
2,7315.874099731445
3,7315.874099731445
4,7315.874099731445
0,7333.040237426758
1,7333.040237426758
2,7333.040237426758
3,7333.040237426758
4,7333.040237426758
0,7350.921630859375
1,7350.921630859375
2,7350.921630859375
3,7350.921630859375
4,7350.921630859375
0,7369.041442871094
1,7369.041442871094
2,7369.041442871094
3,7369.041442871094
4,7369.041442871094
0,7388.114929199219
1,7388.114929199219
2,7388.114929199219
3,7388.114929199219
4,7388.114929199219
0,7405.996322631836
1,7405.996322631836
2,7405.996322631836
3,7405.996322631836
4,7405.996322631836
0,7422.924041748047
1,7422.924041748047
2,7422.924041748047
3,7422.924041748047
4,7422.924041748047
0,7441.043853759766
1,7441.043853759766
2,7441.043853759766
3,7441.043853759766
4,7441.043853759766
0,7458.925247192383
1,7458.925247192383
2,7458.925247192383
3,7458.925247192383
4,7458.925247192383
0,7475.852966308594
1,7475.852966308594
2,7475.852966308594
3,7475.852966308594
4,7475.852966308594
0,7494.211196899414
1,7494.211196899414
2,7494.211196899414
3,7494.211196899414
4,7494.211196899414
0,7512.092590332031
1,7512.092590332031
2,7512.092590332031
3,7512.092590332031
4,7512.092590332031
0,7529.020309448242
1,7529.020309448242
2,7529.020309448242
3,7529.020309448242
4,7529.020309448242
0,7547.140121459961
1,7547.140121459961
2,7547.140121459961
3,7547.140121459961
4,7547.140121459961
0,7565.021514892578
1,7565.021514892578
2,7565.021514892578
3,7565.021514892578
4,7565.021514892578
0,7582.902908325195
1,7582.902908325195
2,7582.902908325195
3,7582.902908325195
4,7582.902908325195
0,7600.069046020508
1,7600.069046020508
2,7600.069046020508
3,7600.069046020508
4,7600.069046020508
0,7620.096206665039
1,7620.096206665039
2,7620.096206665039
3,7620.096206665039
4,7620.096206665039
0,7642.984390258789
1,7642.984390258789
2,7642.984390258789
3,7642.984390258789
4,7642.984390258789
0,7661.104202270508
1,7661.104202270508
2,7661.104202270508
3,7661.104202270508
4,7661.104202270508
0,7680.8929443359375
1,7680.8929443359375
2,7680.8929443359375
3,7680.8929443359375
4,7680.8929443359375
0,7700.920104980469
1,7700.920104980469
2,7700.920104980469
3,7700.920104980469
4,7700.920104980469
0,7719.0399169921875
1,7719.0399169921875
2,7719.0399169921875
3,7719.0399169921875
4,7719.0399169921875
0,7737.159729003906
1,7737.159729003906
2,7737.159729003906
3,7737.159729003906
4,7737.159729003906
0,7755.041122436523
1,7755.041122436523
2,7755.041122436523
3,7755.041122436523
4,7755.041122436523
0,7772.207260131836
1,7772.207260131836
2,7772.207260131836
3,7772.207260131836
4,7772.207260131836
0,7790.088653564453
1,7790.088653564453
2,7790.088653564453
3,7790.088653564453
4,7790.088653564453
0,7807.97004699707
1,7807.97004699707
2,7807.97004699707
3,7807.97004699707
